sample_idx,assay_id,prob,label
0,220_692,0.0885,0
0,254_730,0.06223,0
0,261_739,0.1676,0
1,220_692,0.1007,0
1,254_730,0.10144,0
1,261_739,0.1538,0
2,220_692,0.01484,0
2,261_739,0.07227,0
3,220_692,0.02034,0
3,261_739,0.1698,0
4,1_1,0.00787,0
4,10_19,0.007122,1
4,10_20,0.0248,1
4,100_277,0.472,0
4,100_278,0.567,0
4,104_291,0.007637,0
4,105_355,0.00598,0
4,105_369,0.005936,0
4,105_361,0.006313,0
4,105_378,0.01758,0
4,105_352,0.06223,0
4,104_289,0.008156,0
4,105_377,0.00993,0
4,105_375,0.01287,0
4,104_325,0.005936,0
4,104_297,0.00624,0
4,104_295,0.00629,0
4,104_299,0.004215,0
4,104_319,0.00649,0
4,104_323,0.008316,0
4,104_334,0.006073,0
4,105_339,0.02971,0
4,105_341,0.03326,0
4,105_360,0.05707,0
4,105_362,0.0365,0
4,105_374,0.026,0
4,105_382,0.04788,0
4,105_385,0.008514,0
4,105_391,0.007904,0
4,106_392,0.01744,1
4,11_21,0.0641,0
4,11_22,0.12244,1
4,110_397,0.00971,0
4,110_398,0.01078,0
4,110_399,0.011734,0
4,110_400,0.00986,1
4,110_401,0.02727,1
4,111_402,0.009415,0
4,112_406,0.1531,0
4,113_407,0.2238,0
4,114_408,0.02576,0
4,115_409,0.00945,0
4,116_411,0.01877,0
4,116_412,0.0378,0
4,116_416,0.0476,0
4,116_420,0.015305,0
4,116_421,0.02866,0
4,116_424,0.03333,0
4,116_425,0.03125,0
4,116_426,0.0378,0
4,116_427,0.03384,0
4,117_429,0.1099,0
4,117_430,0.03247,0
4,118_432,0.05176,1
4,118_434,0.5303,1
4,12_23,0.1076,0
4,13_24,0.127,0
4,133_474,0.006218,0
4,134_477,0.007065,0
4,14_25,0.1783,0
4,143_495,0.04434,0
4,145_497,0.008644,0
4,15_26,0.04376,0
4,153_510,0.01653,0
4,154_511,0.02982,0
4,16_27,0.1998,0
4,160_519,0.004665,0
4,167_539,0.01816,0
4,167_538,0.02225,0
4,168_541,0.03278,0
4,168_542,0.07806,1
4,168_543,0.03583,0
4,169_544,0.011734,0
4,169_545,0.01116,0
4,169_548,0.02405,0
4,169_549,0.03108,0
4,17_28,0.044,0
4,170_550,0.00982,0
4,170_551,0.007095,0
4,174_555,0.0717,0
4,175_559,0.02129,0
4,175_561,0.02696,0
4,18_29,0.06097,0
4,19_30,0.1152,0
4,220_692,0.007755,0
4,261_739,0.01718,0
4,29_43,0.005062,0
4,3_3,0.004887,0
4,37_69,0.01348,0
4,37_70,0.0192,0
4,37_74,0.00997,0
4,37_77,0.01666,0
4,40_95,0.01257,0
4,40_96,0.01297,0
4,42_103,0.008,0
4,42_104,0.01439,0
4,44_106,0.0109,0
4,46_120,0.0677,0
4,49_149,0.02718,0
4,5_5,0.0589,0
4,50_154,0.01554,0
4,53_178,0.03528,0
4,54_179,0.00881,0
4,54_182,0.01029,0
4,7_10,0.01666,0
4,7_11,0.0173,0
4,70_211,0.004055,0
4,71_212,0.2266,0
4,71_213,0.1984,0
4,76_230,0.02315,0
4,78_237,0.0551,0
4,8_12,0.024,0
4,8_13,0.0354,0
4,80_239,0.03705,0
4,81_241,0.0093,0
4,82_242,0.02448,0
4,82_243,0.04663,0
4,83_244,0.005913,0
4,83_245,0.005707,0
4,84_246,0.003693,1
4,85_247,0.3457,0
4,85_248,0.02277,0
4,86_249,0.1718,0
4,86_250,0.09845,0
4,88_252,0.01142,0
4,88_254,0.0644,0
4,89_255,0.01082,0
4,9_17,0.03574,0
4,90_256,0.006744,0
4,91_257,0.09186,0
4,92_258,0.1118,0
4,93_259,0.3574,1
5,1_1,0.008,0
5,10_19,0.005302,1
5,10_20,0.02052,1
5,100_277,0.5664,0
5,100_278,0.6724,0
5,104_291,0.006718,0
5,105_355,0.00596,0
5,105_369,0.005688,0
