sample_idx,assay_id,prob,label
0,Assay_31,0.2864,0
0,Assay_32,0.09174,0
0,Assay_33,0.737,1
0,Assay_35,0.1076,0
0,Assay_155,0.7373,1
0,Assay_158,0.013275,0
0,Assay_191,0.999,1
0,Assay_205,0.9863,1
1,Assay_203,0.00387,0
1,Assay_205,0.991,1
2,Assay_32,0.01257,0
2,Assay_34,0.03802,0
2,Assay_35,0.0312,0
2,Assay_155,0.9126,1
2,Assay_165,0.005363,0
2,Assay_167,0.05966,0
3,Assay_32,0.00902,0
3,Assay_33,0.03818,0
3,Assay_34,0.0217,0
3,Assay_35,0.00573,0
4,Assay_31,0.1533,0
4,Assay_32,0.01634,0
4,Assay_34,0.03348,0
4,Assay_35,0.03314,1
4,Assay_160,0.0149,0
5,Assay_31,0.855,1
5,Assay_32,0.6885,0
5,Assay_33,0.867,1
5,Assay_34,0.8696,0
5,Assay_35,0.76,0
5,Assay_158,0.00993,0
5,Assay_174,0.9673,0
6,Assay_52,0.001004,0
6,Assay_53,0.000801,0
6,Assay_54,0.0007763,0
6,Assay_55,0.0007353,0
6,Assay_56,0.000758,0
6,Assay_57,0.0009217,0
6,Assay_59,0.0007977,0
6,Assay_60,0.00088,0
6,Assay_61,0.0008726,0
6,Assay_62,0.000911,0
6,Assay_63,0.0008526,0
6,Assay_64,0.0008073,0
6,Assay_65,0.000779,0
6,Assay_66,0.0008297,0
6,Assay_67,0.000738,0
6,Assay_68,0.000846,0
6,Assay_69,0.0009584,0
6,Assay_70,0.000758,0
6,Assay_71,0.000856,0
6,Assay_72,0.00082,0
6,Assay_73,0.0007977,0
6,Assay_74,0.00124,0
6,Assay_75,0.0007915,0
6,Assay_76,0.0008726,0
6,Assay_77,0.0008297,0
6,Assay_78,0.0009737,0
6,Assay_79,0.001044,0
6,Assay_80,0.0008106,0
6,Assay_81,0.000817,0
6,Assay_82,0.001004,0
6,Assay_83,0.000767,0
6,Assay_84,0.0008264,0
6,Assay_85,0.0008936,0
6,Assay_86,0.000833,0
6,Assay_87,0.000795,0
6,Assay_88,0.0007915,0
6,Assay_89,0.001116,0
6,Assay_90,0.000866,0
6,Assay_91,0.0008297,0
6,Assay_92,0.00082,0
6,Assay_93,0.0008726,0
6,Assay_94,0.001134,0
6,Assay_95,0.0007977,0
6,Assay_96,0.0009003,0
6,Assay_98,0.000836,0
6,Assay_99,0.000876,0
6,Assay_100,0.0008726,0
6,Assay_101,0.000833,0
6,Assay_102,0.0008936,0
6,Assay_103,0.0009327,0
6,Assay_104,0.000904,0
6,Assay_105,0.000758,0
6,Assay_106,0.0009074,0
6,Assay_107,0.00089,0
6,Assay_108,0.0007615,0
6,Assay_109,0.000911,0
6,Assay_110,0.0009003,0
6,Assay_111,0.00077,0
6,Assay_112,0.0008492,0
6,Assay_113,0.0007734,0
6,Assay_114,0.000801,0
6,Assay_115,0.0007763,0
6,Assay_150,0.9653,1
6,Assay_155,0.9937,1
6,Assay_158,0.6597,1
6,Assay_169,0.992,1
6,Assay_191,0.9946,1
6,Assay_192,0.989,1
6,Assay_203,0.2493,1
7,Assay_203,0.0332,0
8,Assay_31,0.02199,0
8,Assay_32,0.01704,0
8,Assay_34,0.0286,0
8,Assay_35,0.02457,0
8,Assay_41,0.001919,0
8,Assay_42,0.002234,0
8,Assay_43,0.003796,0
8,Assay_44,0.00347,0
8,Assay_172,0.01826,0
8,Assay_190,0.0386,0
9,Assay_33,0.11755,0
9,Assay_35,0.5444,1
9,Assay_192,0.994,1
10,Assay_32,0.03296,0
10,Assay_33,0.4524,0
10,Assay_34,0.09283,0
10,Assay_191,0.995,1
11,Assay_52,0.939,1
11,Assay_53,0.9756,1
11,Assay_54,0.966,1
11,Assay_55,0.974,1
11,Assay_56,0.969,1
11,Assay_57,0.9683,1
11,Assay_58,0.9883,1
11,Assay_59,0.974,1
11,Assay_60,0.9717,1
11,Assay_61,0.967,1
11,Assay_62,0.9683,1
11,Assay_63,0.98,1
11,Assay_64,0.98,1
11,Assay_65,0.9785,1
11,Assay_66,0.9746,1
11,Assay_67,0.961,1
11,Assay_68,0.964,1
11,Assay_69,0.9756,1
11,Assay_70,0.9795,1
11,Assay_71,0.963,1
11,Assay_73,0.609,1
11,Assay_74,0.9897,1
11,Assay_75,0.9644,1
11,Assay_76,0.9844,1
11,Assay_77,0.96,1
11,Assay_78,0.9746,1
11,Assay_79,0.9653,1
11,Assay_81,0.9683,1
11,Assay_82,0.984,1
11,Assay_83,0.9683,1
11,Assay_84,0.9697,1
11,Assay_85,0.9497,1
11,Assay_86,0.956,1
11,Assay_87,0.9717,1
11,Assay_88,0.96,1
11,Assay_89,0.9775,1
11,Assay_90,0.9795,1
11,Assay_91,0.9756,1
11,Assay_92,0.951,1
11,Assay_93,0.963,1
11,Assay_94,0.965,1
11,Assay_95,0.9624,1
11,Assay_98,0.979,1
11,Assay_99,0.963,1
11,Assay_100,0.977,1
11,Assay_101,0.974,1
11,Assay_102,0.9805,1
11,Assay_103,0.948,1
11,Assay_104,0.9614,1
11,Assay_105,0.973,1
11,Assay_106,0.9756,1
11,Assay_107,0.9883,1
11,Assay_108,0.9478,1
11,Assay_109,0.984,1
